#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6,16370,1,KJ5LDI,-0.3,3,   boost,0,97005,365.98,-0.52,0,35,4.14,4.14,4.13,9.97,0.13,0.93,-0.03,-0.22,-0.27,0.66,-0.03,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986968,-99.3329858,415,2026,5,24,16,29,39,0,0,155,0,0.9,0.5,0.8,0,29,0,0,28,35,0,0,32,0,30,36,0,0,0,0,0,0,28,0,22,0,0,35,21,0,0,0,27,0,0,0
6,16370,1,KJ5LDI,-0.29,3,   boost,-2.51,97005,365.98,-0.52,0,35,4.14,4.14,4.13,10,0.18,0.93,-0.15,0.03,-0.03,0.66,-0.03,0.28,5.3,4.14,0,0,0,0,1,1,15,33.4986968,-99.3329858,415,2026,5,24,16,29,39,0,0,155,0,0.9,0.5,0.8,0,29,0,0,28,35,0,0,32,0,30,36,0,0,0,0,0,0,28,0,22,0,0,35,21,0,0,0,27,0,0,0
6,16370,1,KJ5LDI,-0.28,3,   boost,0.5,97006,365.89,-0.6,0,35,4.14,4.14,4.13,9.97,0.17,0.91,0.22,-0.16,0.09,0.66,-0.03,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986968,-99.3329858,415,2026,5,24,16,29,39,0,0,155,0,0.9,0.5,0.8,0,29,0,0,28,35,0,0,32,0,30,36,0,0,0,0,0,0,28,0,22,0,0,35,21,0,0,0,27,0,0,0
6,16370,1,KJ5LDI,-0.27,3,   boost,-1.01,97006,365.89,-0.6,0,35,4.14,4.14,4.13,10.01,0.15,0.95,0.03,-0.28,0.03,0.66,-0.03,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986968,-99.3329858,415,2026,5,24,16,29,39,0,0,155,0,0.9,0.5,0.8,0,29,0,0,28,35,0,0,32,0,30,36,0,0,0,0,0,0,28,0,22,0,0,35,21,0,0,0,27,0,0,0
6,16370,1,KJ5LDI,-0.26,3,   boost,-0.5,97006,365.89,-0.6,0,35,4.14,4.14,4.13,10.03,0.19,0.89,-0.09,0.15,0.09,0.66,-0.03,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986968,-99.3329858,415,2026,5,24,16,29,39,0,0,155,0,0.9,0.5,0.8,0,29,0,0,28,35,0,0,32,0,30,36,0,0,0,0,0,0,28,0,22,0,0,35,21,0,0,0,27,0,0,0
6,16370,1,KJ5LDI,-0.25,3,   boost,0.5,97006,365.89,-0.6,0,35,4.14,4.14,4.13,9.99,0.17,0.88,-0.03,0.03,-0.21,0.66,-0.03,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986968,-99.3329858,415,2026,5,24,16,29,39,0,0,155,0,0.9,0.5,0.8,0,29,0,0,28,35,0,0,32,0,30,36,0,0,0,0,0,0,28,0,22,0,0,35,21,0,0,0,27,0,0,0
6,16370,1,KJ5LDI,-0.24,3,   boost,0,96994,366.93,0.43,0,35,4.14,4.14,4.13,9.99,0.16,0.91,0.15,0.03,-0.15,0.66,-0.03,0.28,5.3,4.14,0,0,0,0,1,1,15,33.4986968,-99.3329858,415,2026,5,24,16,29,39,0,0,155,0,0.9,0.5,0.8,0,29,0,0,28,35,0,0,32,0,30,36,0,0,0,0,0,0,28,0,22,0,0,35,21,0,0,0,27,0,0,0
6,16370,1,KJ5LDI,-0.23,3,   boost,0,96994,366.93,0.43,0,35,4.14,4.14,4.13,10.01,0.13,0.93,-0.27,0.27,-0.09,0.66,-0.03,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986968,-99.3329858,415,2026,5,24,16,29,39,0,0,155,0,0.9,0.5,0.8,0,29,0,0,28,35,0,0,32,0,30,36,0,0,0,0,0,0,28,0,22,0,0,35,21,0,0,0,27,0,0,0
6,16370,1,KJ5LDI,-0.22,3,   boost,-0.5,97003,366.15,-0.34,0,35,4.14,4.14,4.13,9.99,0.12,0.92,0.15,0.39,-0.15,0.66,-0.03,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986968,-99.3329858,415,2026,5,24,16,29,39,0,0,155,0,0.9,0.5,0.8,0,29,0,0,28,35,0,0,32,0,30,36,0,0,0,0,0,0,28,0,22,0,0,35,21,0,0,0,27,0,0,0
6,16370,1,KJ5LDI,-0.21,3,   boost,-1.51,97003,366.15,-0.34,0,35,4.14,4.14,4.13,10.01,0.14,0.89,-0.15,0.03,-0.03,0.66,-0.03,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986968,-99.3329858,415,2026,5,24,16,29,39,0,0,155,0,0.9,0.5,0.8,0,29,0,0,28,35,0,0,32,0,30,36,0,0,0,0,0,0,28,0,22,0,0,35,21,0,0,0,27,0,0,0
6,16370,1,KJ5LDI,-0.2,3,   boost,-0.5,97000,366.41,-0.09,0,35,4.14,4.14,4.13,9.96,0.17,0.92,0.03,-0.09,-0.03,0.66,-0.03,0.28,5.3,4.14,0,0,0,0,1,1,15,33.4986968,-99.3329858,415,2026,5,24,16,29,39,0,0,155,0,0.9,0.5,0.8,0,29,0,0,28,35,0,0,32,0,30,36,0,0,0,0,0,0,28,0,22,0,0,35,21,0,0,0,27,0,0,0
6,16370,1,KJ5LDI,-0.19,3,   boost,0,97000,366.41,-0.09,0,35,4.14,4.14,4.13,10.02,0.16,0.93,-0.21,-0.28,-0.34,0.66,-0.03,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986968,-99.3329858,415,2026,5,24,16,29,39,0,0,155,0,0.9,0.5,0.8,0,29,0,0,28,35,0,0,32,0,30,36,0,0,0,0,0,0,28,0,22,0,0,35,21,0,0,0,27,0,0,0
6,16370,1,KJ5LDI,-0.18,3,   boost,0.5,96996,366.75,0.26,0,35,4.14,4.14,4.13,10.01,0.16,0.87,0.28,-0.28,0.15,0.66,-0.03,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986968,-99.3329858,415,2026,5,24,16,29,39,0,0,155,0,0.9,0.5,0.8,0,29,0,0,28,35,0,0,32,0,30,36,0,0,0,0,0,0,28,0,22,0,0,35,21,0,0,0,27,0,0,0
6,16370,1,KJ5LDI,-0.17,3,   boost,-1.01,96996,366.75,0.26,0,35,4.14,4.14,4.13,10.01,0.14,0.92,-0.09,-0.16,0.03,0.66,-0.03,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986968,-99.3329858,415,2026,5,24,16,29,39,0,0,155,0,0.9,0.5,0.8,0,29,0,0,28,35,0,0,32,0,30,36,0,0,0,0,0,0,28,0,22,0,0,35,21,0,0,0,27,0,0,0
6,16370,1,KJ5LDI,-0.16,3,   boost,1.01,96998,366.58,0.09,0,35,4.14,4.14,4.13,10.01,0.15,0.96,0.15,0.03,0.09,0.66,-0.03,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986968,-99.3329858,415,2026,5,24,16,29,39,0,0,155,0,0.9,0.5,0.8,0,29,0,0,28,35,0,0,32,0,30,36,0,0,0,0,0,0,28,0,22,0,0,35,21,0,0,0,27,0,0,0
6,16370,1,KJ5LDI,-0.15,3,   boost,1.01,96998,366.58,0.09,0,35,4.14,4.14,4.13,10.05,0.21,0.91,0.22,-0.09,-0.09,0.66,-0.03,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986968,-99.3329858,415,2026,5,24,16,29,39,0,0,155,0,0.9,0.5,0.8,0,29,0,0,28,35,0,0,32,0,30,36,0,0,0,0,0,0,28,0,22,0,0,35,21,0,0,0,27,0,0,0
6,16370,1,KJ5LDI,-0.14,3,   boost,0.5,96999,366.5,0,0,35,4.14,4.14,4.13,9.99,0.11,0.91,-0.03,-0.09,0.15,0.66,-0.03,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986968,-99.3329858,415,2026,5,24,16,29,39,0,0,155,0,0.9,0.5,0.8,0,29,0,0,28,35,0,0,32,0,30,36,0,0,0,0,0,0,28,0,22,0,0,35,21,0,0,0,27,0,0,0
6,16370,1,KJ5LDI,-0.13,3,   boost,-1.51,96999,366.5,0,0,35,4.14,4.14,4.13,10.03,0.16,0.88,0.15,0.21,-0.09,0.66,-0.03,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986968,-99.3329858,415,2026,5,24,16,29,39,0,0,155,0,0.9,0.5,0.8,0,29,0,0,28,35,0,0,32,0,30,36,0,0,0,0,0,0,28,0,22,0,0,35,21,0,0,0,27,0,0,0
6,16370,1,KJ5LDI,-0.12,3,   boost,0.5,96992,367.1,0.6,0,35,4.14,4.14,4.13,10.02,0.18,0.94,0.22,0.09,-0.15,0.66,-0.03,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986968,-99.3329858,415,2026,5,24,16,29,39,0,0,155,0,0.9,0.5,0.8,0,29,0,0,28,35,0,0,32,0,30,36,0,0,0,0,0,0,28,0,22,0,0,35,21,0,0,0,27,0,0,0
6,16370,1,KJ5LDI,-0.11,3,   boost,-0.5,96992,367.1,0.6,0,35,4.14,4.14,4.13,9.99,0.17,0.92,0.28,-0.22,-0.15,0.66,-0.03,0.28,5.3,4.14,0,0,0,0,1,1,15,33.4986968,-99.3329858,415,2026,5,24,16,29,39,0,0,155,0,0.9,0.5,0.8,0,29,0,0,28,35,0,0,32,0,30,36,0,0,0,0,0,0,28,0,22,0,0,35,21,0,0,0,27,0,0,0
6,16370,1,KJ5LDI,-0.1,3,   boost,0,97010,365.55,-0.95,0,35,4.14,4.14,4.13,10,0.19,0.86,0.15,-0.22,0.03,0.66,-0.03,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,-0.09,3,   boost,0,97010,365.55,-0.95,0.01,35,4.14,4.14,4.13,10.02,0.19,0.89,0.4,0.15,0.15,0.66,-0.03,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,-0.08,3,   boost,0,97003,366.15,-0.34,0.05,35,4.14,4.14,4.13,10,0.2,0.89,0.58,-0.03,-0.03,0.66,-0.03,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,-0.07,3,   boost,1.01,97003,366.15,-0.34,0.19,35,4.14,4.14,4.13,10.36,0.02,0.95,0.64,0.15,0.03,0.66,-0.03,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,-0.06,3,   boost,13.58,96998,366.58,0.09,0.48,35,4.14,4.14,4.13,11.57,0.22,0.42,0.03,-0.03,0.09,0.66,-0.03,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,-0.05,3,   boost,64.87,96998,366.58,0.09,0.97,35,4.14,4.14,4.13,13.81,0.89,0.25,0.22,0.45,0.4,0.66,-0.03,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,-0.04,3,   boost,115.17,97078,359.69,-6.81,1.69,35,4.14,4.14,4.13,87.46,0.25,2.12,-2.41,0.33,-0.52,0.66,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,-0.03,3,   boost,119.69,97078,359.69,-6.81,2.61,35,4.14,4.14,4.13,120.97,1.97,1.28,-4.12,1.61,0.15,0.66,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,-0.02,3,   boost,114.66,97048,362.27,-4.22,3.64,35,4.14,4.14,4.13,122.72,2.55,0.18,-3.45,-1.56,0.82,0.65,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,-0.01,3,   boost,114.66,97048,362.27,-4.22,4.74,35,4.14,4.14,4.13,122.59,2.69,0.4,9.86,-1.32,-0.46,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.29,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.29,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.29,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0,3,   boost,108.12,97010,365.55,-0.95,5.83,35,4.14,4.14,4.13,119.65,0.32,1.62,10.9,-1.56,0.09,0.64,-0.04,0.27,5.3,4.14,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
