Year,Month,Day,Time,Flight_Time_(s),Sync,Temperature_(F),Baro_Press_(atm),Baro_Altitude_ASL_(feet),Baro_Altitude_AGL_(feet),Batt_Volts,Apo_Volts,Main_Volts,3rd_Volts,4th_Volts,Velocity_Up,Velocity_DR,Velocity_CR,Inertial_Altitude,Inertial_DR_Position,Inertial_CR_position,Tilt_Angle_(deg),Future_Angle_(deg),Roll_Angle_(deg),Reserved_1,Reserved_2,Reserved_3,Rocket_FER_Hex,Apo_FER_Hex,Main_FER_Hex,3rd_FER_Hex,4th_FER_Hex,Liftoff,Apogee,Press_Increasing,Burnout_Coast,Apo_fired,Main_fired,3rd_fired,4th_fired,Normal_Ascent,Accel_Vel_LE_0,ECI_Vvel_le_0,Tilt Exceeded 90deg,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved
2026,5,24,10:29:42.790,5.52,164,89.2,0.9351,1843.9,644.0,3.716,3.71,0.02,0.02,0.02,878.0,-109.0,-7.0,1255.0,-130,-1,8.2,9.2,459.0,0,0,0,101,905,921,921,924,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026,5,24,10:29:42.810,5.54,184,89.3,0.9352,1843.3,643.4,3.717,3.71,0.02,0.02,0.02,881.0,-110.0,-7.0,1272.0,-132,-1,8.0,9.0,468.0,0,0,0,101,905,901,901,904,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:42.830,5.56,204,89.3,0.9344,1864.9,665.0,3.716,3.71,0.02,0.02,0.02,884.0,-110.0,-7.0,1290.0,-135,-1,7.8,8.8,477.0,0,0,0,101,905,901,901,904,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:42.850,5.58,224,89.3,0.9344,1864.9,665.0,3.717,3.71,0.02,0.02,0.02,886.0,-110.0,-8.0,1307.0,-137,-1,7.6,8.6,486.0,0,0,0,101,905,901,901,904,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:42.870,5.60,244,89.3,0.9338,1883.6,683.7,3.717,3.71,0.02,0.02,0.02,889.0,-111.0,-8.0,1325.0,-139,-1,7.4,8.3,495.0,0,0,0,101,905,901,901,904,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:42.890,5.62,14,89.2,0.9338,1884.2,684.3,3.716,3.71,0.02,0.02,0.02,892.0,-111.0,-9.0,1343.0,-141,-2,7.0,7.9,505.0,0,0,0,101,905,901,901,904,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:42.910,5.64,34,89.2,0.9330,1905.9,706.0,3.717,3.71,0.02,0.02,0.02,894.0,-111.0,-9.0,1361.0,-143,-2,6.8,7.7,514.0,0,0,0,101,904,901,900,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:42.930,5.66,54,89.2,0.9330,1905.9,706.0,3.717,3.71,0.02,0.02,0.02,896.0,-111.0,-9.0,1379.0,-146,-2,6.5,7.3,523.0,0,0,0,101,904,905,904,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:42.950,5.68,74,89.2,0.9321,1933.4,733.5,3.717,3.71,0.02,0.02,0.02,899.0,-111.0,-9.0,1397.0,-148,-2,6.2,7.0,533.0,0,0,0,101,904,905,904,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:42.970,5.70,94,89.3,0.9321,1933.4,733.5,3.717,3.71,0.02,0.02,0.02,901.0,-111.0,-9.0,1415.0,-150,-2,6.0,6.7,542.0,0,0,0,101,904,905,904,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:42.990,5.72,114,89.3,0.9314,1953.3,753.4,3.717,3.71,0.02,0.02,0.02,903.0,-111.0,-10.0,1433.0,-152,-3,5.7,6.4,552.0,0,0,0,101,904,905,904,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.010,5.74,134,89.2,0.9314,1953.9,754.0,3.716,3.71,0.02,0.02,0.02,905.0,-111.0,-9.0,1451.0,-155,-3,5.5,6.2,561.0,0,0,0,101,904,905,904,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.030,5.76,154,89.2,0.9305,1978.5,778.6,3.716,3.71,0.02,0.02,0.02,907.0,-111.0,-9.0,1469.0,-157,-3,5.3,6.0,571.0,0,0,0,101,904,905,904,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.050,5.78,174,89.2,0.9305,1978.5,778.6,3.716,3.71,0.02,0.02,0.02,908.0,-111.0,-9.0,1487.0,-159,-3,5.2,5.9,581.0,0,0,0,101,904,905,904,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.070,5.80,194,89.2,0.9294,2010.8,810.9,3.716,3.71,0.02,0.02,0.02,910.0,-111.0,-9.0,1505.0,-161,-3,5.2,5.9,591.0,0,0,0,101,904,905,904,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.090,5.82,214,89.2,0.9294,2010.8,810.9,3.717,3.71,0.02,0.02,0.02,911.0,-111.0,-9.0,1524.0,-164,-4,5.2,5.9,601.0,0,0,0,101,904,905,904,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.110,5.84,234,89.2,0.9286,2036.7,836.8,3.717,3.71,0.02,0.02,0.02,913.0,-111.0,-8.0,1542.0,-166,-4,5.2,5.9,611.0,0,0,0,101,904,905,904,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.130,5.86,4,89.2,0.9285,2037.2,837.3,3.715,3.71,0.02,0.02,0.02,914.0,-112.0,-8.0,1560.0,-168,-4,5.3,6.0,621.0,0,0,0,101,904,905,904,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.150,5.88,24,89.2,0.9281,2050.2,850.3,3.716,3.71,0.02,0.02,0.02,915.0,-112.0,-8.0,1578.0,-170,-4,5.4,6.1,631.0,0,0,0,101,904,905,904,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.170,5.90,44,89.2,0.9281,2050.2,850.3,3.717,3.71,0.02,0.02,0.02,916.0,-112.0,-7.0,1597.0,-173,-4,5.6,6.3,641.0,0,0,0,101,904,905,904,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.190,5.92,64,89.2,0.9280,2052.5,852.6,3.716,3.71,0.02,0.02,0.02,917.0,-113.0,-7.0,1615.0,-175,-4,5.8,6.5,652.0,0,0,0,101,904,905,904,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.210,5.94,84,89.3,0.9280,2051.9,852.0,3.716,3.71,0.02,0.02,0.02,918.0,-113.0,-7.0,1634.0,-177,-5,5.9,6.6,662.0,0,0,0,101,904,905,904,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.230,5.96,104,89.3,0.9271,2079.6,879.7,3.716,3.71,0.02,0.02,0.02,919.0,-113.0,-7.0,1652.0,-179,-5,6.0,6.8,672.0,0,0,0,101,904,905,904,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.250,5.98,124,89.2,0.9271,2080.2,880.3,3.717,3.71,0.02,0.02,0.02,919.0,-114.0,-7.0,1670.0,-182,-5,6.2,7.0,683.0,0,0,0,101,904,905,904,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.270,6.00,144,89.2,0.9265,2097.8,897.9,3.717,3.71,0.02,0.02,0.02,920.0,-114.0,-7.0,1689.0,-184,-5,6.4,7.2,693.0,0,0,0,101,904,905,904,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.290,6.02,164,89.3,0.9265,2097.2,897.3,3.716,3.71,0.02,0.02,0.02,920.0,-115.0,-7.0,1707.0,-186,-5,6.5,7.3,703.0,0,0,0,101,904,905,904,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.310,6.04,184,89.3,0.9263,2104.3,904.4,3.716,3.71,0.02,0.02,0.02,921.0,-115.0,-7.0,1726.0,-188,-5,6.7,7.5,714.0,0,0,0,101,904,905,904,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.330,6.06,204,89.3,0.9263,2104.3,904.4,3.716,3.71,0.02,0.02,0.02,921.0,-115.0,-7.0,1744.0,-191,-5,6.8,7.7,724.0,0,0,0,101,904,905,904,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.350,6.08,224,89.3,0.9255,2126.1,926.2,3.716,3.71,0.02,0.02,0.02,922.0,-115.0,-7.0,1762.0,-193,-6,7.0,7.8,735.0,0,0,0,101,904,905,904,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.370,6.10,244,89.3,0.9255,2126.1,926.2,3.716,3.71,0.02,0.02,0.02,922.0,-116.0,-7.0,1781.0,-195,-6,7.1,8.0,745.0,0,0,0,101,904,901,900,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.390,6.12,14,89.3,0.9250,2140.8,940.9,3.716,3.71,0.02,0.02,0.02,922.0,-116.0,-7.0,1799.0,-198,-6,7.2,8.1,756.0,0,0,0,101,904,901,900,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.410,6.14,34,89.3,0.9250,2140.3,940.3,3.716,3.71,0.02,0.02,0.02,922.0,-116.0,-7.0,1818.0,-200,-6,7.3,8.2,766.0,0,0,0,101,904,901,900,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.430,6.16,54,89.3,0.9244,2157.9,958.0,3.717,3.71,0.02,0.02,0.02,922.0,-116.0,-8.0,1836.0,-202,-6,7.4,8.3,777.0,0,0,0,101,904,901,900,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.450,6.18,74,89.3,0.9244,2158.5,958.6,3.717,3.71,0.02,0.02,0.02,922.0,-116.0,-8.0,1855.0,-205,-6,7.4,8.3,787.0,0,0,0,101,904,901,900,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.470,6.20,94,89.3,0.9234,2189.2,989.3,3.717,3.71,0.02,0.02,0.02,923.0,-116.0,-8.0,1873.0,-207,-6,7.4,8.3,798.0,0,0,0,101,904,901,900,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.490,6.22,114,89.3,0.9234,2189.2,989.3,3.716,3.71,0.02,0.02,0.02,923.0,-116.0,-8.0,1892.0,-209,-7,7.4,8.3,808.0,0,0,0,101,904,901,900,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.510,6.24,134,89.3,0.9236,2181.5,981.6,3.716,3.71,0.02,0.02,0.02,922.0,-116.0,-8.0,1910.0,-212,-7,7.4,8.3,818.0,0,0,0,101,904,901,900,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.530,6.26,154,89.3,0.9236,2181.5,981.6,3.717,3.71,0.02,0.02,0.02,922.0,-116.0,-9.0,1929.0,-214,-7,7.3,8.2,829.0,0,0,0,101,904,901,900,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.550,6.28,174,89.3,0.9235,2184.5,984.6,3.717,3.71,0.02,0.02,0.02,922.0,-116.0,-9.0,1947.0,-216,-7,7.3,8.2,839.0,0,0,0,101,904,901,900,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.570,6.30,194,89.3,0.9235,2184.5,984.6,3.717,3.71,0.02,0.02,0.02,922.0,-116.0,-9.0,1965.0,-219,-7,7.2,8.1,850.0,0,0,0,101,904,901,900,904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.590,6.32,214,89.3,0.9230,2200.4,1000.5,3.717,3.71,0.02,0.02,0.02,922.0,-116.0,-9.0,1984.0,-221,-8,7.0,7.9,860.0,0,0,0,101,906,902,902,906,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.610,6.34,234,89.3,0.9230,2200.4,1000.5,3.716,3.71,0.02,0.02,0.02,922.0,-116.0,-9.0,2002.0,-223,-8,6.9,7.7,871.0,0,0,0,101,906,902,902,906,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.630,6.36,4,89.3,0.9216,2243.0,1043.1,3.716,3.71,0.02,0.02,0.02,921.0,-116.0,-9.0,2021.0,-226,-8,6.6,7.5,881.0,0,0,0,101,906,906,906,906,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.650,6.38,24,89.3,0.9216,2243.0,1043.1,3.717,3.71,0.02,0.02,0.02,921.0,-115.0,-9.0,2039.0,-228,-8,6.4,7.2,892.0,0,0,0,101,906,906,906,906,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.670,6.40,44,89.3,0.9207,2269.0,1069.1,3.716,3.71,0.02,0.02,0.02,921.0,-115.0,-9.0,2058.0,-230,-8,6.1,6.9,902.0,0,0,0,101,906,906,906,906,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.690,6.42,64,89.3,0.9207,2269.0,1069.1,3.716,3.71,0.02,0.02,0.02,920.0,-115.0,-9.0,2076.0,-233,-8,5.9,6.6,913.0,0,0,0,101,906,906,906,906,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.710,6.44,84,89.3,0.9202,2283.8,1083.9,3.717,3.71,0.02,0.02,0.02,920.0,-115.0,-9.0,2094.0,-235,-9,5.7,6.4,923.0,0,0,0,101,906,906,906,906,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.730,6.46,104,89.3,0.9202,2283.8,1083.9,3.717,3.71,0.02,0.02,0.02,919.0,-115.0,-8.0,2113.0,-237,-9,5.4,6.1,934.0,0,0,0,101,906,906,906,906,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.750,6.48,124,89.3,0.9207,2267.8,1067.9,3.717,3.71,0.02,0.02,0.02,919.0,-115.0,-8.0,2131.0,-240,-9,5.2,5.9,944.0,0,0,0,101,906,906,906,906,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.770,6.50,144,89.3,0.9207,2267.2,1067.3,3.716,3.71,0.02,0.02,0.02,918.0,-115.0,-8.0,2150.0,-242,-9,5.1,5.7,955.0,0,0,0,101,906,906,906,906,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.790,6.52,164,89.3,0.9200,2289.1,1089.2,3.717,3.71,0.02,0.02,0.02,918.0,-115.0,-8.0,2168.0,-244,-9,5.0,5.6,965.0,0,0,0,101,906,906,906,906,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
2026,5,24,10:29:43.810,6.54,184,89.3,0.9200,2289.7,1089.8,3.717,3.71,0.02,0.01,0.02,917.0,-115.0,-7.0,2186.0,-247,-10,5.0,5.6,975.0,0,0,0,109,d06,d06,d06,d06,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
